system,Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,9,Cl(+7)+Na(+1),6.838,0.025,4.39604e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,10,Cl(+7)+Na(+1),7.2,0.025,4.3912e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,11,Cl(+7)+Na(+1),7.779,0.025,4.3956e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,12,Cl(+7)+Na(+1),8.851,0.025,4.39296e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,13,Cl(+7)+Na(+1),9.762,0.025,4.39516e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6bb,14,Cl(+7)+Na(+1),10.364,0.025,4.38504e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,1,Cl(+7)+Na(+1),3.302,2.5,9.152e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,2,Cl(+7)+Na(+1),3.499,2.5,9.152e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,3,Cl(+7)+Na(+1),3.902,2.5,1.2012e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,4,Cl(+7)+Na(+1),4.201,2.5,4.026e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,5,Cl(+7)+Na(+1),5.695,2.5,4.05944e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,6,Cl(+7)+Na(+1),6.5,2.5,4.34192e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,7,Cl(+7)+Na(+1),7.098,2.5,4.33312e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f6cb,8,Cl(+7)+Na(+1),8.697,2.5,4.33092e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,1,Cl(+7)+Na(+1),7.0,2.5,2.3498e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,2,Cl(+7)+Na(+1),7.0,2.5,4.58279e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,3,Cl(+7)+Na(+1),7.0,2.5,1.11643e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,4,Cl(+7)+Na(+1),7.0,2.5,2.31969e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,5,Cl(+7)+Na(+1),7.0,2.5,1.13771e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,6,Cl(+7)+Na(+1),7.0,2.5,5.40543e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,7,Cl(+7)+Na(+1),7.0,2.5,1.05397e-05,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7aa,8,Cl(+7)+Na(+1),7.0,2.5,2.41396e-05,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,1,Cl(+7)+Na(+1),7.0,2.5,2.27683e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,2,Cl(+7)+Na(+1),7.0,2.5,1.11617e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,3,Cl(+7)+Na(+1),7.0,2.5,2.24714e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,4,Cl(+7)+Na(+1),7.0,2.5,1.17417e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,5,Cl(+7)+Na(+1),7.0,2.5,5.57995e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,6,Cl(+7)+Na(+1),7.0,2.5,1.12365e-05,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,7,Cl(+7)+Na(+1),7.0,2.5,2.4134e-05,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ab,8,Cl(+7)+Na(+1),7.0,2.5,4.58279e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,1,Cl(+7)+Na(+1),7.0,0.025,7.61956e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,2,Cl(+7)+Na(+1),7.0,0.025,1.79858e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,3,Cl(+7)+Na(+1),7.0,0.025,3.73706e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,4,Cl(+7)+Na(+1),7.0,0.025,7.05879e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,5,Cl(+7)+Na(+1),7.0,0.025,1.83244e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,6,Cl(+7)+Na(+1),7.0,0.025,8.43393e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f7ac,7,Cl(+7)+Na(+1),7.0,0.025,3.41924e-05,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,1,Cl(+7)+Na(+1),3.1089,2.5,9.07674e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,2,Cl(+7)+Na(+1),3.1086,2.5,2.44806e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,3,Cl(+7)+Na(+1),3.3464,2.5,9.4377e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,4,Cl(+7)+Na(+1),3.6785,2.5,3.17441e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,5,Cl(+7)+Na(+1),3.6942,2.5,6.22863e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,6,Cl(+7)+Na(+1),4.0108,2.5,6.44468e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,7,Cl(+7)+Na(+1),4.7856,2.5,3.79605e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,8,Cl(+7)+Na(+1),4.8013,2.5,4.05723e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,9,Cl(+7)+Na(+1),5.798,2.5,4.38309e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,10,Cl(+7)+Na(+1),6.6846,2.5,4.38311e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,11,Cl(+7)+Na(+1),6.6686,2.5,4.39028e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,12,Cl(+7)+Na(+1),6.7002,2.5,4.39395e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,13,Cl(+7)+Na(+1),6.7001,2.5,4.39576e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,14,Cl(+7)+Na(+1),7.0485,2.5,4.39395e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,15,Cl(+7)+Na(+1),7.3019,2.5,4.39263e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,16,Cl(+7)+Na(+1),7.777,2.5,4.39137e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,17,Cl(+7)+Na(+1),7.7927,2.5,4.39504e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,18,Cl(+7)+Na(+1),8.0778,2.5,4.39171e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,19,Cl(+7)+Na(+1),8.8218,2.5,4.39639e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,20,Cl(+7)+Na(+1),8.8378,2.5,4.39104e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,21,Cl(+7)+Na(+1),9.2654,2.5,4.38865e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,22,Cl(+7)+Na(+1),9.7721,2.5,4.38866e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,23,Cl(+7)+Na(+1),9.7877,2.5,4.39265e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,24,Cl(+7)+Na(+1),10.1684,2.5,4.34748e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9b,25,Cl(+7)+Na(+1),10.4851,2.5,4.3454e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,1,Cl(+7)+Na(+1),3.1165,0.025,2.19752e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,2,Cl(+7)+Na(+1),3.2118,0.025,2.19752e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,3,Cl(+7)+Na(+1),4.391,0.025,3.71508e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,4,Cl(+7)+Na(+1),4.5021,0.025,3.70355e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,5,Cl(+7)+Na(+1),5.0785,0.025,4.38127e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,6,Cl(+7)+Na(+1),6.0149,0.025,4.39099e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,7,Cl(+7)+Na(+1),6.253,0.025,4.39134e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,8,Cl(+7)+Na(+1),6.2368,0.025,4.39428e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,9,Cl(+7)+Na(+1),6.8246,0.025,4.3929e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,10,Cl(+7)+Na(+1),7.1742,0.025,4.39082e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,11,Cl(+7)+Na(+1),7.7534,0.025,4.39473e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,12,Cl(+7)+Na(+1),8.8256,0.025,4.39154e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,13,Cl(+7)+Na(+1),9.7387,0.025,4.39279e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9d,14,Cl(+7)+Na(+1),10.327,0.025,4.38472e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,1,Cl(+7)+Na(+1),3.287,2.5,9.4673e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,2,Cl(+7)+Na(+1),3.4861,2.5,9.10113e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,3,Cl(+7)+Na(+1),3.8921,2.5,1.23927e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,4,Cl(+7)+Na(+1),4.1945,2.5,4.11637e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,5,Cl(+7)+Na(+1),5.6745,2.5,4.06947e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,6,Cl(+7)+Na(+1),6.4703,2.5,4.34422e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,7,Cl(+7)+Na(+1),7.0836,2.5,4.33332e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),mgm03,mgm03_f9f,8,Cl(+7)+Na(+1),8.6844,2.5,4.33551e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,1,Cl(+7)+Na(+1),3.1197,2.5,7.94e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,2,Cl(+7)+Na(+1),3.4886,2.5,1.323e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,3,Cl(+7)+Na(+1),4.1068,2.5,5.291e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,4,Cl(+7)+Na(+1),4.4957,2.5,2.1693e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,5,Cl(+7)+Na(+1),5.0442,2.5,4.8148e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,6,Cl(+7)+Na(+1),5.6425,2.5,7.2751e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,7,Cl(+7)+Na(+1),5.9615,2.5,8.4392e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,8,Cl(+7)+Na(+1),6.3205,2.5,8.7302e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,9,Cl(+7)+Na(+1),6.7393,2.5,8.6243e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,10,Cl(+7)+Na(+1),7.1581,2.5,7.5397e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,11,Cl(+7)+Na(+1),7.6966,2.5,5.6349e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,12,Cl(+7)+Na(+1),8.1353,2.5,3.7302e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,13,Cl(+7)+Na(+1),8.4345,2.5,2.3016e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,14,Cl(+7)+Na(+1),8.943,2.5,7.672e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,15,Cl(+7)+Na(+1),9.4516,2.5,7.94e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2a,16,Cl(+7)+Na(+1),9.8305,2.5,7.94e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,1,Cl(+7)+Na(+1),3.1695,2.5,2.65e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,2,Cl(+7)+Na(+1),3.6282,2.5,7.94e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,3,Cl(+7)+Na(+1),4.2564,2.5,7.94e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,4,Cl(+7)+Na(+1),4.9245,2.5,1.3492e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,5,Cl(+7)+Na(+1),5.2436,2.5,3.0159e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,6,Cl(+7)+Na(+1),5.6325,2.5,5.3175e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,7,Cl(+7)+Na(+1),5.9516,2.5,6.7725e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,8,Cl(+7)+Na(+1),6.4402,2.5,8.254e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,9,Cl(+7)+Na(+1),7.0484,2.5,9.3651e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,10,Cl(+7)+Na(+1),7.6368,2.5,9.6296e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,11,Cl(+7)+Na(+1),8.3148,2.5,9.7354e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,12,Cl(+7)+Na(+1),9.1923,2.5,9.7884e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2b,13,Cl(+7)+Na(+1),10.0,2.5,9.6296e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,1,Cl(+7)+Na(+1),3.0598,2.5,1.323e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,2,Cl(+7)+Na(+1),3.5185,2.5,3.439e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,3,Cl(+7)+Na(+1),4.1766,2.5,2.037e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,4,Cl(+7)+Na(+1),4.6453,2.5,4.6825e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,5,Cl(+7)+Na(+1),4.9444,2.5,6.9577e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,6,Cl(+7)+Na(+1),5.6325,2.5,9.4974e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,7,Cl(+7)+Na(+1),5.7621,2.5,9.709e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,8,Cl(+7)+Na(+1),6.2507,2.5,9.9735e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,9,Cl(+7)+Na(+1),6.4402,2.5,9.9735e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,10,Cl(+7)+Na(+1),7.3974,2.5,9.5767e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,11,Cl(+7)+Na(+1),7.7963,2.5,8.7302e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,12,Cl(+7)+Na(+1),8.4145,2.5,4.5767e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,13,Cl(+7)+Na(+1),8.8234,2.5,1.3757e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,14,Cl(+7)+Na(+1),9.4815,2.5,5.29e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2c,15,Cl(+7)+Na(+1),9.9003,2.5,1.058e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,1,Cl(+7)+Na(+1),3.0,2.5,5.29e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,2,Cl(+7)+Na(+1),3.3977,2.5,1.587e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,3,Cl(+7)+Na(+1),4.0938,2.5,5.026e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,4,Cl(+7)+Na(+1),4.5114,2.5,1.6138e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,5,Cl(+7)+Na(+1),4.9986,2.5,4.2857e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,6,Cl(+7)+Na(+1),5.3565,2.5,7.0635e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,7,Cl(+7)+Na(+1),5.8835,2.5,9.2328e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,8,Cl(+7)+Na(+1),6.2514,2.5,9.8677e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,9,Cl(+7)+Na(+1),6.4901,2.5,9.9735e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,10,Cl(+7)+Na(+1),6.7685,2.5,1.00265e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,11,Cl(+7)+Na(+1),7.1264,2.5,1.00265e-06,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,12,Cl(+7)+Na(+1),7.7628,2.5,9.9206e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,13,Cl(+7)+Na(+1),9.0156,2.5,9.9206e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,14,Cl(+7)+Na(+1),9.3935,2.5,9.8413e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2d,15,Cl(+7)+Na(+1),9.8608,2.5,9.709e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,1,Cl(+7)+Na(+1),3.5385,2.5,1.4286e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,2,Cl(+7)+Na(+1),4.0271,2.5,3.3598e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,3,Cl(+7)+Na(+1),4.2464,2.5,5.0794e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,4,Cl(+7)+Na(+1),4.6553,2.5,8.545e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,5,Cl(+7)+Na(+1),5.1339,2.5,1e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,6,Cl(+7)+Na(+1),5.5228,2.5,1.00265e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,7,Cl(+7)+Na(+1),5.7023,2.5,1.00529e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,8,Cl(+7)+Na(+1),5.8917,2.5,1.00265e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,9,Cl(+7)+Na(+1),6.2108,2.5,1.00265e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,10,Cl(+7)+Na(+1),6.7293,2.5,9.8942e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,11,Cl(+7)+Na(+1),7.0883,2.5,9.9735e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,12,Cl(+7)+Na(+1),7.3974,2.5,9.8942e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,13,Cl(+7)+Na(+1),7.6268,2.5,1e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,14,Cl(+7)+Na(+1),7.9359,2.5,9.7354e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,15,Cl(+7)+Na(+1),8.235,2.5,7.2487e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,16,Cl(+7)+Na(+1),8.584,2.5,2.619e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,17,Cl(+7)+Na(+1),8.9031,2.5,5.026e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,18,Cl(+7)+Na(+1),9.4416,2.5,5.29e-10,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2e,19,Cl(+7)+Na(+1),9.9501,2.5,1.058e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,1,Cl(+7)+Na(+1),3.1595,2.5,5.29e-10,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,2,Cl(+7)+Na(+1),3.4886,2.5,1.058e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,3,Cl(+7)+Na(+1),3.9373,2.5,5.026e-09,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,4,Cl(+7)+Na(+1),4.2165,2.5,1.3492e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,5,Cl(+7)+Na(+1),4.5057,2.5,3.3069e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,6,Cl(+7)+Na(+1),4.755,2.5,5.6878e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,7,Cl(+7)+Na(+1),5.1239,2.5,8.6508e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,8,Cl(+7)+Na(+1),5.3832,2.5,9.7354e-08,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,9,Cl(+7)+Na(+1),5.792,2.5,1.01323e-07,,2.31
goethite-*-U(+6),goethite,alpha-FeOOH,U(+6),sph08,sph08_f2f,10,Cl(+7)+Na(+1),5.9615,2.5,1.02116e-07,,2.31
